GEO_ID,GEO_ID_TRIMMED,Geographic_Area_Name,Estimate_B27015_001E,Margin of Error Total B27015_001M,"Under $25,000_B27015_002E","Under $25,000_B27015_002M","Under $25,000_B27015_003E_With health insurance coverage","Under $25,000_CoverageRate_With health insurance ",Margin of Error_B27015_003M_With health insurance coverage,"Under $25,000_B27015_004E_With health insurance coverage_With private health insurance","Under $25,000_B27015_004M_With health insurance coverage_With private health insurance","Under $25,000_B27015_005E_With health insurance coverage_With private health insurance","Under $25,000_B27015_005M_With health insurance coverage_With public coverage","Under $25,000_B27015_006E_No health insurance coverage","Under $25,000_B27015_006M_No health insurance coverage","$25,000 to $49,999_B27015_007E","$25,000 to $49,999_B27015_007M","$25,000 to $49,999_B27015_008E_With health insurance coverage","25,000 to $49,999_B27015_008M_With health insurance coverage","$25,000 to $49,999_B27015_009E_With health insurance coverage_With private health insurance","$25,000 to $49,999_B27015_009M_With health insurance coverage_With private health insurance","$25,000 to $49,999_B27015_010E_With health insurance coverage_With public coverage","$25,000 to $49,999_B27015_010M_With health insurance coverage_With public coverage","$25,000 to $49,999_B27015_011E_No health insurance coverage","$25,000 to $49,999_B27015_011M_No health insurance coverage","$50,000 to $74,999_B27015_012E","$50,000 to $74,999_B27015_012M","$50,000 to $74,999_B27015_013E_With health insurance coverage","$50,000 to $74,999_B27015_013M_With health insurance coverage","$50,000 to $74,999_B27015_014E_With health insurance coverage_With private health insurance","$50,000 to $74,999_B27015_014M_With health insurance coverage_With private health insurance","$50,000 to $74,999_B27015_015E_With health insurance coverage_With public coverage","$50,000 to $74,999_B27015_015M_With health insurance coverage_With public coverage","$50,000 to $74,999_B27015_016E_No health insurance coverage","$50,000 to $74,999_B27015_016M_No health insurance coverage"
1400000US42017100402,42017100402,"Census Tract 1004.02, Bucks County, Pennsylvania",6469,494,680,311,654,0.961764706,305,344,179,439,284,26,29,735,567,683,558,553,492,220,214,52,82,1197,406,1185,404,883,294,525,293,12,19
1400000US42017100403,42017100403,"Census Tract 1004.03, Bucks County, Pennsylvania",2285,208,345,158,328,0.950724638,161,109,70,294,165,17,21,566,211,486,176,219,101,336,156,80,63,303,126,269,121,157,78,138,93,34,31
1400000US42017100404,42017100404,"Census Tract 1004.04, Bucks County, Pennsylvania",6658,577,392,174,392,1,174,222,144,302,160,0,15,1199,506,1148,505,958,419,410,225,51,59,1635,603,1635,603,1431,534,462,197,0,15
1400000US42017100406,42017100406,"Census Tract 1004.06, Bucks County, Pennsylvania",3408,277,307,82,300,0.977198697,79,141,69,265,73,7,11,452,255,395,247,318,245,184,78,57,65,383,135,332,114,261,107,192,93,51,51
1400000US42017100407,42017100407,"Census Tract 1004.07, Bucks County, Pennsylvania",1103,140,71,57,67,0.943661972,57,19,21,54,53,4,7,160,77,156,76,85,50,103,54,4,7,84,57,84,57,77,55,52,46,0,10
1400000US42017100408,42017100408,"Census Tract 1004.08, Bucks County, Pennsylvania",6421,450,237,169,237,1,169,79,101,221,159,0,15,1196,437,1076,409,537,214,762,308,120,87,583,251,565,249,533,248,309,158,18,29
1400000US42017100500,42017100500,"Census Tract 1005, Bucks County, Pennsylvania",2275,205,261,108,215,0.823754789,104,108,64,196,106,46,62,519,212,371,156,266,118,184,86,148,121,344,128,344,128,314,120,125,52,0,10
1400000US42017100600,42017100600,"Census Tract 1006, Bucks County, Pennsylvania",3973,284,394,213,374,0.949238579,213,134,83,297,176,20,23,840,313,659,268,298,173,475,217,181,121,766,292,705,280,568,224,237,115,61,48
1400000US42017100700,42017100700,"Census Tract 1007, Bucks County, Pennsylvania",3325,218,587,207,540,0.919931857,192,184,78,514,181,47,55,696,289,582,265,398,183,252,194,114,143,829,308,690,273,347,155,385,168,139,180
1400000US42017100803,42017100803,"Census Tract 1008.03, Bucks County, Pennsylvania",4506,371,179,92,179,1,92,101,67,133,64,0,10,1006,477,979,472,391,108,827,467,27,30,431,162,401,150,350,137,173,70,30,34
1400000US42017100804,42017100804,"Census Tract 1008.04, Bucks County, Pennsylvania",3626,228,194,125,117,0.603092784,81,67,59,104,73,77,98,182,91,182,91,170,89,131,65,0,10,300,133,270,116,222,108,117,57,30,32
1400000US42017100805,42017100805,"Census Tract 1008.05, Bucks County, Pennsylvania",6587,526,183,105,183,1,105,113,71,164,100,0,15,579,262,560,251,448,222,172,104,19,30,908,363,908,363,799,336,347,143,0,15
1400000US42017100807,42017100807,"Census Tract 1008.07, Bucks County, Pennsylvania",3684,200,292,155,283,0.969178082,152,200,90,197,100,9,14,517,164,472,154,349,127,402,120,45,65,685,214,685,214,474,170,495,160,0,10
1400000US42017100808,42017100808,"Census Tract 1008.08, Bucks County, Pennsylvania",4745,252,129,81,129,1,81,71,60,93,67,0,15,432,182,411,187,411,187,269,163,21,34,528,196,509,190,509,190,68,62,19,30
1400000US42017100809,42017100809,"Census Tract 1008.09, Bucks County, Pennsylvania",5572,368,196,177,196,1,177,128,110,105,144,0,15,283,153,272,145,183,118,89,76,11,17,478,260,318,149,318,149,208,100,160,216
1400000US42017100811,42017100811,"Census Tract 1008.11, Bucks County, Pennsylvania",4637,355,403,121,369,0.915632754,120,176,81,280,98,34,32,1207,365,1101,335,729,264,457,214,106,118,950,316,870,298,687,252,221,161,80,68
1400000US42017100900,42017100900,"Census Tract 1009, Bucks County, Pennsylvania",7572,393,303,151,303,1,151,161,81,243,126,0,15,822,361,709,291,421,185,504,224,113,124,985,394,920,360,789,327,283,134,65,72
1400000US42017101100,42017101100,"Census Tract 1011, Bucks County, Pennsylvania",2579,228,373,172,327,0.876675603,167,186,161,170,53,46,36,517,178,400,119,284,83,184,113,117,86,483,187,460,180,385,182,130,82,23,25
1400000US42017101401,42017101401,"Census Tract 1014.01, Bucks County, Pennsylvania",4874,220,211,70,211,1,70,167,71,162,64,0,10,372,207,360,206,298,198,128,69,12,18,556,187,548,188,499,180,160,86,8,12
1400000US42017101403,42017101403,"Census Tract 1014.03, Bucks County, Pennsylvania",5346,206,274,153,274,1,153,155,103,229,110,0,15,529,203,479,207,430,188,224,135,50,70,568,265,568,265,459,208,252,188,0,15
1400000US42017101404,42017101404,"Census Tract 1014.04, Bucks County, Pennsylvania",2316,126,51,36,51,1,36,21,18,51,36,0,10,246,74,246,74,208,71,149,52,0,10,356,153,343,149,252,124,209,104,13,19
1400000US42017101405,42017101405,"Census Tract 1014.05, Bucks County, Pennsylvania",6586,281,452,219,401,0.887168142,201,192,126,331,177,51,84,1074,455,799,309,647,275,425,190,275,273,1673,548,1493,520,1329,481,346,167,180,164
1400000US42017101503,42017101503,"Census Tract 1015.03, Bucks County, Pennsylvania",3730,225,214,109,214,1,109,107,73,155,88,0,10,410,116,398,112,322,108,249,72,12,17,599,211,599,211,492,165,284,131,0,10
1400000US42017101504,42017101504,"Census Tract 1015.04, Bucks County, Pennsylvania",2455,169,280,113,280,1,113,193,86,253,119,0,10,328,105,312,101,270,98,226,82,16,18,314,154,266,132,195,103,151,91,48,55
1400000US42017101505,42017101505,"Census Tract 1015.05, Bucks County, Pennsylvania",3379,197,158,86,158,1,86,102,68,137,78,0,10,249,143,242,143,204,118,120,98,7,11,335,177,335,177,304,173,133,71,0,10
1400000US42017101506,42017101506,"Census Tract 1015.06, Bucks County, Pennsylvania",5282,274,382,202,311,0.814136126,146,202,107,186,121,71,88,813,345,710,304,535,281,330,149,103,90,588,260,588,260,473,221,372,209,0,15
1400000US42017101603,42017101603,"Census Tract 1016.03, Bucks County, Pennsylvania",3575,283,516,278,393,0.761627907,231,164,91,273,168,123,180,319,155,282,143,187,89,158,111,37,40,950,353,818,292,692,268,229,90,132,95
1400000US42017101605,42017101605,"Census Tract 1016.05, Bucks County, Pennsylvania",4192,361,837,281,523,0.624850657,206,151,99,434,186,314,181,903,283,741,262,469,174,375,167,162,142,820,357,695,260,521,196,339,184,125,152
1400000US42017101607,42017101607,"Census Tract 1016.07, Bucks County, Pennsylvania",3367,255,251,97,243,0.96812749,96,167,65,212,87,8,13,853,294,777,253,537,224,465,148,76,103,383,130,335,119,283,116,148,67,48,49
1400000US42017101609,42017101609,"Census Tract 1016.09, Bucks County, Pennsylvania",4191,214,289,232,289,1,232,42,29,258,230,0,10,564,195,564,195,439,175,289,120,0,10,601,208,592,205,469,175,274,112,9,15
1400000US42017101610,42017101610,"Census Tract 1016.10, Bucks County, Pennsylvania",4630,234,243,92,243,1,92,158,75,175,81,0,10,364,151,354,150,279,129,196,94,10,15,357,121,357,121,308,112,158,69,0,10
1400000US42017101611,42017101611,"Census Tract 1016.11, Bucks County, Pennsylvania",6436,293,214,115,201,0.939252336,112,111,84,149,87,13,21,731,206,700,198,536,178,560,174,31,36,620,194,620,194,472,164,445,166,0,15
1400000US42017101802,42017101802,"Census Tract 1018.02, Bucks County, Pennsylvania",6390,240,216,154,189,0.875,131,159,115,67,51,27,28,343,125,343,125,231,104,190,90,0,15,280,152,280,152,234,136,81,57,0,15
1400000US42017101803,42017101803,"Census Tract 1018.03, Bucks County, Pennsylvania",9014,347,373,163,373,1,163,241,123,249,140,0,15,947,388,947,388,478,174,678,306,0,15,944,338,861,317,715,279,457,209,83,71
1400000US42017101805,42017101805,"Census Tract 1018.05, Bucks County, Pennsylvania",2172,106,36,26,36,1,26,24,21,26,23,0,10,146,69,141,67,130,62,82,49,5,8,136,98,136,98,136,98,57,36,0,10
1400000US42017101807,42017101807,"Census Tract 1018.07, Bucks County, Pennsylvania",4113,320,463,327,298,0.64362851,226,59,46,286,222,165,123,539,203,528,201,265,104,384,179,11,16,483,227,419,163,282,110,280,144,64,93
1400000US42017101808,42017101808,"Census Tract 1018.08, Bucks County, Pennsylvania",2486,248,186,71,177,0.951612903,69,135,69,147,66,9,15,467,179,413,156,327,134,169,82,54,53,448,162,436,158,372,142,167,92,12,19
1400000US42017101900,42017101900,"Census Tract 1019, Bucks County, Pennsylvania",4122,56,186,103,186,1,103,156,102,154,99,0,10,292,139,284,137,216,116,174,93,8,14,463,170,463,170,416,167,115,69,0,10
1400000US42017102002,42017102002,"Census Tract 1020.02, Bucks County, Pennsylvania",2638,124,64,45,52,0.8125,34,37,22,36,21,12,17,156,70,156,70,146,66,112,59,0,10,386,136,352,123,286,113,105,59,34,45
1400000US42017102003,42017102003,"Census Tract 1020.03, Bucks County, Pennsylvania",4278,197,318,234,248,0.779874214,215,63,57,219,208,70,79,391,213,374,209,328,196,172,96,17,18,326,141,315,137,253,140,175,83,11,16
1400000US42017102004,42017102004,"Census Tract 1020.04, Bucks County, Pennsylvania",4400,197,198,95,198,1,95,105,60,122,79,0,10,513,221,505,221,325,153,310,165,8,13,555,165,555,165,497,154,195,83,0,10
1400000US42017102102,42017102102,"Census Tract 1021.02, Bucks County, Pennsylvania",2970,253,167,142,125,0.748502994,91,51,49,92,82,42,64,278,116,246,97,168,82,146,68,32,48,430,217,363,174,254,132,227,140,67,71
1400000US42017102104,42017102104,"Census Tract 1021.04, Bucks County, Pennsylvania",5839,270,380,139,380,1,139,266,135,269,154,0,15,902,464,886,464,473,230,534,430,16,25,741,293,741,293,623,262,283,167,0,15
1400000US42017102300,42017102300,"Census Tract 1023, Bucks County, Pennsylvania",5685,43,525,344,525,1,344,336,292,220,210,0,15,461,203,447,191,252,119,277,149,14,22,518,268,503,266,455,256,200,90,15,25
1400000US42017102401,42017102401,"Census Tract 1024.01, Bucks County, Pennsylvania",3834,187,425,149,386,0.908235294,128,132,75,343,113,39,42,506,234,484,245,409,236,156,56,22,35,600,262,600,262,513,233,143,112,0,10
1400000US42017102402,42017102402,"Census Tract 1024.02, Bucks County, Pennsylvania",4716,184,244,124,234,0.959016393,118,142,93,160,77,10,17,640,280,553,250,469,236,169,78,87,81,739,275,676,230,526,193,310,179,63,84
1400000US42017102500,42017102500,"Census Tract 1025, Bucks County, Pennsylvania",4211,89,427,231,399,0.93442623,227,156,118,293,182,28,34,568,178,503,160,374,144,218,91,65,54,1401,390,1359,375,1262,364,229,116,42,50
1400000US42017102600,42017102600,"Census Tract 1026, Bucks County, Pennsylvania",2052,151,402,144,393,0.97761194,140,188,85,385,138,9,16,243,98,232,89,165,69,204,80,11,16,421,196,412,192,320,172,144,89,9,15
1400000US42017102700,42017102700,"Census Tract 1027, Bucks County, Pennsylvania",5048,99,369,148,369,1,148,139,82,317,134,0,15,393,183,320,158,283,152,198,95,73,118,926,472,872,468,630,270,504,358,54,53
1400000US42017102801,42017102801,"Census Tract 1028.01, Bucks County, Pennsylvania",3522,238,133,73,133,1,73,47,50,95,63,0,10,350,124,350,124,282,113,198,96,0,10,264,115,264,115,218,100,100,64,0,10
1400000US42017103101,42017103101,"Census Tract 1031.01, Bucks County, Pennsylvania",2042,121,158,75,143,0.905063291,68,60,35,107,58,15,23,373,101,349,97,254,79,166,64,24,29,445,146,397,133,306,111,171,79,48,44
1400000US42017103102,42017103102,"Census Tract 1031.02, Bucks County, Pennsylvania",2060,159,176,110,127,0.721590909,64,42,31,101,63,49,68,336,97,288,87,162,65,206,70,48,32,418,195,331,132,268,106,113,61,87,84
1400000US42017103103,42017103103,"Census Tract 1031.03, Bucks County, Pennsylvania",4430,176,726,284,691,0.951790634,280,213,107,613,287,35,24,741,287,731,285,424,186,403,202,10,15,885,275,852,279,669,224,235,119,33,35
1400000US42017103300,42017103300,"Census Tract 1033, Bucks County, Pennsylvania",2100,128,123,54,111,0.902439024,53,48,45,95,51,12,10,210,104,210,104,142,65,123,92,0,10,221,83,203,70,164,61,85,43,18,27
1400000US42017103400,42017103400,"Census Tract 1034, Bucks County, Pennsylvania",5040,17,383,195,364,0.950391645,190,264,185,157,91,19,29,596,268,538,280,381,229,293,185,58,70,588,229,540,211,458,204,238,109,48,59
1400000US42017103700,42017103700,"Census Tract 1037, Bucks County, Pennsylvania",3388,15,202,122,202,1,122,128,112,89,52,0,10,186,79,178,78,125,62,108,63,8,12,708,254,701,256,417,197,427,202,7,11
1400000US42017103800,42017103800,"Census Tract 1038, Bucks County, Pennsylvania",1127,73,64,24,64,1,24,43,16,59,24,0,10,203,65,191,66,115,45,132,55,12,11,207,90,181,87,156,86,61,24,26,19
1400000US42017103900,42017103900,"Census Tract 1039, Bucks County, Pennsylvania",3915,26,298,119,259,0.869127517,101,182,89,238,95,39,33,551,192,540,187,471,180,345,165,11,16,551,193,516,189,445,161,202,103,35,39
1400000US42017104000,42017104000,"Census Tract 1040, Bucks County, Pennsylvania",7128,19,91,64,91,1,64,75,58,68,53,0,15,683,321,636,309,537,271,340,227,47,70,1142,558,1142,558,990,534,285,136,0,15
1400000US42017104100,42017104100,"Census Tract 1041, Bucks County, Pennsylvania",2144,139,111,54,95,0.855855856,43,58,32,57,32,16,20,524,186,411,133,247,93,259,105,113,70,239,84,202,71,174,67,64,36,37,29
1400000US42017104201,42017104201,"Census Tract 1042.01, Bucks County, Pennsylvania",2983,223,99,74,99,1,74,52,52,99,74,0,10,254,130,227,130,78,50,218,133,27,37,166,114,166,114,143,108,105,101,0,10
1400000US42017104203,42017104203,"Census Tract 1042.03, Bucks County, Pennsylvania",5775,294,135,88,135,1,88,87,72,90,63,0,15,468,225,306,162,161,106,196,123,162,104,719,354,719,354,688,344,161,117,0,15
1400000US42017104204,42017104204,"Census Tract 1042.04, Bucks County, Pennsylvania",5189,234,430,277,388,0.902325581,278,355,278,82,65,42,64,599,389,518,301,383,230,259,222,81,118,526,179,517,178,469,170,130,80,9,16
1400000US42017104301,42017104301,"Census Tract 1043.01, Bucks County, Pennsylvania",2644,132,60,44,40,0.666666667,32,19,20,40,32,20,31,260,150,260,150,260,150,202,133,0,10,145,98,135,94,90,82,95,85,10,15
1400000US42017104303,42017104303,"Census Tract 1043.03, Bucks County, Pennsylvania",4705,144,183,133,161,0.879781421,120,141,118,43,32,22,34,379,168,367,164,207,100,198,110,12,18,475,167,451,162,322,126,318,127,24,35
1400000US42017104304,42017104304,"Census Tract 1043.04, Bucks County, Pennsylvania",1228,100,51,64,51,1,64,45,64,25,32,0,10,46,37,46,37,46,37,15,18,0,10,146,77,131,67,121,71,78,56,15,22
1400000US42017104400,42017104400,"Census Tract 1044, Bucks County, Pennsylvania",2513,17,188,75,180,0.957446809,73,137,63,118,53,8,13,319,172,319,172,255,157,176,103,0,10,267,159,235,128,213,120,121,65,32,49
1400000US42017104502,42017104502,"Census Tract 1045.02, Bucks County, Pennsylvania",7837,361,298,146,298,1,146,284,140,247,126,0,15,921,374,814,307,640,281,753,291,107,168,958,307,946,305,823,302,602,178,12,20
1400000US42017104503,42017104503,"Census Tract 1045.03, Bucks County, Pennsylvania",4170,200,152,106,124,0.815789474,79,124,79,37,34,28,41,251,132,212,101,144,79,121,73,39,49,277,154,272,153,196,101,144,91,5,9
1400000US42017104505,42017104505,"Census Tract 1045.05, Bucks County, Pennsylvania",5658,256,140,115,109,0.778571429,73,109,73,20,22,31,47,231,144,231,144,129,98,129,85,0,15,335,132,335,132,283,122,140,67,0,15
1400000US42017104506,42017104506,"Census Tract 1045.06, Bucks County, Pennsylvania",2421,157,119,81,74,0.621848739,49,66,45,47,35,45,51,163,83,163,83,163,83,118,77,0,10,179,91,179,91,154,83,108,67,0,10
1400000US42017104601,42017104601,"Census Tract 1046.01, Bucks County, Pennsylvania",4496,230,58,63,58,1,63,17,18,50,60,0,10,156,75,156,75,113,60,111,53,0,10,361,143,351,140,237,123,246,93,10,15
1400000US42017104603,42017104603,"Census Tract 1046.03, Bucks County, Pennsylvania",5244,317,441,148,441,1,148,152,96,430,147,0,15,338,206,322,203,249,174,232,144,16,25,327,150,314,145,226,132,149,71,13,22
1400000US42017104604,42017104604,"Census Tract 1046.04, Bucks County, Pennsylvania",5720,302,387,191,387,1,191,282,160,318,174,0,15,366,149,366,149,271,125,290,128,0,15,601,261,601,261,519,205,327,205,0,15
1400000US42017104701,42017104701,"Census Tract 1047.01, Bucks County, Pennsylvania",3273,227,497,135,488,0.981891348,135,272,89,422,124,9,14,687,282,622,274,457,269,308,113,65,100,479,181,455,176,383,160,251,99,24,28
1400000US42017104702,42017104702,"Census Tract 1047.02, Bucks County, Pennsylvania",2271,182,263,97,249,0.946768061,96,188,85,142,66,14,17,335,146,323,146,263,99,147,92,12,17,123,64,114,59,84,53,66,43,9,14
1400000US42017104703,42017104703,"Census Tract 1047.03, Bucks County, Pennsylvania",2198,182,117,93,117,1,93,98,91,57,31,0,10,201,72,201,72,126,59,142,60,0,10,128,68,128,68,115,65,50,29,0,10
1400000US42017104800,42017104800,"Census Tract 1048, Bucks County, Pennsylvania",2238,167,138,48,138,1,48,84,43,102,40,0,10,256,112,239,105,117,51,173,88,17,20,184,79,178,80,156,74,65,35,6,10
1400000US42017104901,42017104901,"Census Tract 1049.01, Bucks County, Pennsylvania",7210,353,98,120,32,0.326530612,38,15,25,17,28,66,89,258,180,258,180,258,180,98,94,0,15,601,327,580,321,515,317,363,285,21,33
1400000US42017104902,42017104902,"Census Tract 1049.02, Bucks County, Pennsylvania",7395,351,355,177,355,1,177,289,173,200,109,0,15,423,198,423,198,342,168,303,148,0,15,1001,429,903,381,771,311,395,210,98,135
1400000US42017105003,42017105003,"Census Tract 1050.03, Bucks County, Pennsylvania",4757,186,146,91,134,0.917808219,89,95,60,89,52,12,19,383,138,383,138,334,132,255,104,0,10,265,131,257,129,215,119,147,97,8,14
1400000US42017105004,42017105004,"Census Tract 1050.04, Bucks County, Pennsylvania",5771,288,250,120,236,0.944,109,194,98,166,97,14,20,264,110,264,110,198,98,213,91,0,15,327,131,327,131,232,114,177,82,0,15
1400000US42017105006,42017105006,"Census Tract 1050.06, Bucks County, Pennsylvania",5531,248,121,77,121,1,77,79,62,121,77,0,15,363,159,338,141,209,97,266,121,25,38,422,184,422,184,335,159,232,108,0,15
1400000US42017105008,42017105008,"Census Tract 1050.08, Bucks County, Pennsylvania",3713,244,157,114,157,1,114,133,80,157,114,0,10,208,128,145,78,118,66,102,60,63,97,396,196,396,196,339,171,131,67,0,10
1400000US42017105009,42017105009,"Census Tract 1050.09, Bucks County, Pennsylvania",3451,182,363,153,354,0.975206612,151,276,141,272,103,9,17,345,136,332,130,230,113,223,93,13,22,275,149,233,140,186,111,78,63,42,54
1400000US42017105010,42017105010,"Census Tract 1050.10, Bucks County, Pennsylvania",3829,183,256,125,217,0.84765625,105,151,96,106,63,39,34,412,175,391,174,287,124,218,133,21,33,466,218,466,218,338,157,204,117,0,10
1400000US42017105011,42017105011,"Census Tract 1050.11, Bucks County, Pennsylvania",3311,184,95,55,95,1,55,62,46,85,53,0,10,255,127,230,126,175,93,116,75,25,27,220,83,220,83,193,78,110,46,0,10
1400000US42017105012,42017105012,"Census Tract 1050.12, Bucks County, Pennsylvania",2856,135,118,76,118,1,76,84,68,63,41,0,10,98,55,92,50,68,41,68,36,6,10,260,108,260,108,236,104,90,49,0,10
1400000US42017105013,42017105013,"Census Tract 1050.13, Bucks County, Pennsylvania",5837,246,93,58,93,1,58,40,31,93,58,0,15,198,126,198,126,181,122,169,118,0,15,565,258,535,251,424,236,303,113,30,34
1400000US42017105100,42017105100,"Census Tract 1051, Bucks County, Pennsylvania",3081,27,41,37,41,1,37,35,36,11,13,0,10,258,106,241,110,226,111,156,82,17,27,209,99,209,99,152,73,96,51,0,10
1400000US42017105202,42017105202,"Census Tract 1052.02, Bucks County, Pennsylvania",4840,309,303,134,303,1,134,274,129,184,94,0,10,395,177,395,177,250,154,297,133,0,10,842,432,842,432,726,349,297,166,0,10
1400000US42017105203,42017105203,"Census Tract 1052.03, Bucks County, Pennsylvania",2100,128,126,95,111,0.880952381,78,41,38,84,69,15,22,166,97,156,96,126,97,125,84,10,10,195,97,187,94,187,94,36,26,8,11
1400000US42017105206,42017105206,"Census Tract 1052.06, Bucks County, Pennsylvania",5297,239,78,63,78,1,63,35,37,51,33,0,15,221,98,212,98,111,70,177,102,9,14,348,119,348,119,304,111,117,56,0,15
